EnglishDayNameOfWeek,EnglishMonthName,FrenchDayNameOfWeek,FrenchMonthName,SpanishDayNameOfWeek,SpanishMonthName,Sum of CalendarQuarter,Sum of CalendarSemester,Sum of CalendarYear,DateKey,Sum of DayNumberOfMonth,Sum of DayNumberOfWeek,Sum of DayNumberOfYear,Sum of FiscalQuarter,Sum of FiscalYear,Năm,Quý,Tháng,Ngày,Sum of MonthNumberOfYear,Sum of FiscalSemester,Sum of WeekNumberOfYear
Sunday,July,Dimanche,Juillet,Domingo,Julio,3,2,2014,20140720,20,1,201,1,2014,2014,Qtr 3,Tháng Bảy,20,7,1,30
Sunday,July,Dimanche,Juillet,Domingo,Julio,3,2,2014,20140727,27,1,208,1,2014,2014,Qtr 3,Tháng Bảy,27,7,1,31
Sunday,June,Dimanche,Juin,Domingo,Junio,2,1,2005,20050605,5,1,156,4,2005,2005,Qtr 2,Tháng Sáu,5,6,2,24
Sunday,June,Dimanche,Juin,Domingo,Junio,2,1,2005,20050612,12,1,163,4,2005,2005,Qtr 2,Tháng Sáu,12,6,2,25
Sunday,June,Dimanche,Juin,Domingo,Junio,2,1,2005,20050619,19,1,170,4,2005,2005,Qtr 2,Tháng Sáu,19,6,2,26
Sunday,June,Dimanche,Juin,Domingo,Junio,2,1,2005,20050626,26,1,177,4,2005,2005,Qtr 2,Tháng Sáu,26,6,2,27
Sunday,June,Dimanche,Juin,Domingo,Junio,2,1,2006,20060604,4,1,155,4,2006,2006,Qtr 2,Tháng Sáu,4,6,2,23
Sunday,June,Dimanche,Juin,Domingo,Junio,2,1,2006,20060611,11,1,162,4,2006,2006,Qtr 2,Tháng Sáu,11,6,2,24
Sunday,June,Dimanche,Juin,Domingo,Junio,2,1,2006,20060618,18,1,169,4,2006,2006,Qtr 2,Tháng Sáu,18,6,2,25
Sunday,June,Dimanche,Juin,Domingo,Junio,2,1,2006,20060625,25,1,176,4,2006,2006,Qtr 2,Tháng Sáu,25,6,2,26
Sunday,June,Dimanche,Juin,Domingo,Junio,2,1,2007,20070603,3,1,154,4,2007,2007,Qtr 2,Tháng Sáu,3,6,2,23
Sunday,June,Dimanche,Juin,Domingo,Junio,2,1,2007,20070610,10,1,161,4,2007,2007,Qtr 2,Tháng Sáu,10,6,2,24
Sunday,June,Dimanche,Juin,Domingo,Junio,2,1,2007,20070617,17,1,168,4,2007,2007,Qtr 2,Tháng Sáu,17,6,2,25
Sunday,June,Dimanche,Juin,Domingo,Junio,2,1,2007,20070624,24,1,175,4,2007,2007,Qtr 2,Tháng Sáu,24,6,2,26
Sunday,June,Dimanche,Juin,Domingo,Junio,2,1,2008,20080601,1,1,153,4,2008,2008,Qtr 2,Tháng Sáu,1,6,2,23
Sunday,June,Dimanche,Juin,Domingo,Junio,2,1,2008,20080608,8,1,160,4,2008,2008,Qtr 2,Tháng Sáu,8,6,2,24
Sunday,June,Dimanche,Juin,Domingo,Junio,2,1,2008,20080615,15,1,167,4,2008,2008,Qtr 2,Tháng Sáu,15,6,2,25
Sunday,June,Dimanche,Juin,Domingo,Junio,2,1,2008,20080622,22,1,174,4,2008,2008,Qtr 2,Tháng Sáu,22,6,2,26
Sunday,June,Dimanche,Juin,Domingo,Junio,2,1,2008,20080629,29,1,181,4,2008,2008,Qtr 2,Tháng Sáu,29,6,2,27
Sunday,June,Dimanche,Juin,Domingo,Junio,2,1,2009,20090607,7,1,158,4,2009,2009,Qtr 2,Tháng Sáu,7,6,2,24
Sunday,June,Dimanche,Juin,Domingo,Junio,2,1,2009,20090614,14,1,165,4,2009,2009,Qtr 2,Tháng Sáu,14,6,2,25
Sunday,June,Dimanche,Juin,Domingo,Junio,2,1,2009,20090621,21,1,172,4,2009,2009,Qtr 2,Tháng Sáu,21,6,2,26
Sunday,June,Dimanche,Juin,Domingo,Junio,2,1,2009,20090628,28,1,179,4,2009,2009,Qtr 2,Tháng Sáu,28,6,2,27
Sunday,June,Dimanche,Juin,Domingo,Junio,2,1,2010,20100606,6,1,157,4,2010,2010,Qtr 2,Tháng Sáu,6,6,2,24
Sunday,June,Dimanche,Juin,Domingo,Junio,2,1,2010,20100613,13,1,164,4,2010,2010,Qtr 2,Tháng Sáu,13,6,2,25
Sunday,June,Dimanche,Juin,Domingo,Junio,2,1,2010,20100620,20,1,171,4,2010,2010,Qtr 2,Tháng Sáu,20,6,2,26
Sunday,June,Dimanche,Juin,Domingo,Junio,2,1,2010,20100627,27,1,178,4,2010,2010,Qtr 2,Tháng Sáu,27,6,2,27
Sunday,June,Dimanche,Juin,Domingo,Junio,2,1,2011,20110605,5,1,156,4,2010,2011,Qtr 2,Tháng Sáu,5,6,2,24
Sunday,June,Dimanche,Juin,Domingo,Junio,2,1,2011,20110612,12,1,163,4,2010,2011,Qtr 2,Tháng Sáu,12,6,2,25
Sunday,June,Dimanche,Juin,Domingo,Junio,2,1,2011,20110619,19,1,170,4,2010,2011,Qtr 2,Tháng Sáu,19,6,2,26
Sunday,June,Dimanche,Juin,Domingo,Junio,2,1,2011,20110626,26,1,177,4,2010,2011,Qtr 2,Tháng Sáu,26,6,2,27
Sunday,June,Dimanche,Juin,Domingo,Junio,2,1,2012,20120603,3,1,155,4,2011,2012,Qtr 2,Tháng Sáu,3,6,2,23
Sunday,June,Dimanche,Juin,Domingo,Junio,2,1,2012,20120610,10,1,162,4,2011,2012,Qtr 2,Tháng Sáu,10,6,2,24
Sunday,June,Dimanche,Juin,Domingo,Junio,2,1,2012,20120617,17,1,169,4,2011,2012,Qtr 2,Tháng Sáu,17,6,2,25
Sunday,June,Dimanche,Juin,Domingo,Junio,2,1,2012,20120624,24,1,176,4,2011,2012,Qtr 2,Tháng Sáu,24,6,2,26
Sunday,June,Dimanche,Juin,Domingo,Junio,2,1,2013,20130602,2,1,153,4,2012,2013,Qtr 2,Tháng Sáu,2,6,2,23
Sunday,June,Dimanche,Juin,Domingo,Junio,2,1,2013,20130609,9,1,160,4,2012,2013,Qtr 2,Tháng Sáu,9,6,2,24
Sunday,June,Dimanche,Juin,Domingo,Junio,2,1,2013,20130616,16,1,167,4,2012,2013,Qtr 2,Tháng Sáu,16,6,2,25
Sunday,June,Dimanche,Juin,Domingo,Junio,2,1,2013,20130623,23,1,174,4,2012,2013,Qtr 2,Tháng Sáu,23,6,2,26
Sunday,June,Dimanche,Juin,Domingo,Junio,2,1,2013,20130630,30,1,181,4,2012,2013,Qtr 2,Tháng Sáu,30,6,2,27
Sunday,June,Dimanche,Juin,Domingo,Junio,2,1,2014,20140601,1,1,152,4,2013,2014,Qtr 2,Tháng Sáu,1,6,2,23
Sunday,June,Dimanche,Juin,Domingo,Junio,2,1,2014,20140608,8,1,159,4,2013,2014,Qtr 2,Tháng Sáu,8,6,2,24
Sunday,June,Dimanche,Juin,Domingo,Junio,2,1,2014,20140615,15,1,166,4,2013,2014,Qtr 2,Tháng Sáu,15,6,2,25
Sunday,June,Dimanche,Juin,Domingo,Junio,2,1,2014,20140622,22,1,173,4,2013,2014,Qtr 2,Tháng Sáu,22,6,2,26
Sunday,June,Dimanche,Juin,Domingo,Junio,2,1,2014,20140629,29,1,180,4,2013,2014,Qtr 2,Tháng Sáu,29,6,2,27
Sunday,March,Dimanche,Mars,Domingo,Marzo,1,1,2005,20050306,6,1,65,3,2005,2005,Qtr 1,Tháng Ba,6,3,2,11
Sunday,March,Dimanche,Mars,Domingo,Marzo,1,1,2005,20050313,13,1,72,3,2005,2005,Qtr 1,Tháng Ba,13,3,2,12
Sunday,March,Dimanche,Mars,Domingo,Marzo,1,1,2005,20050320,20,1,79,3,2005,2005,Qtr 1,Tháng Ba,20,3,2,13
Sunday,March,Dimanche,Mars,Domingo,Marzo,1,1,2005,20050327,27,1,86,3,2005,2005,Qtr 1,Tháng Ba,27,3,2,14
Sunday,March,Dimanche,Mars,Domingo,Marzo,1,1,2006,20060305,5,1,64,3,2006,2006,Qtr 1,Tháng Ba,5,3,2,10
Sunday,March,Dimanche,Mars,Domingo,Marzo,1,1,2006,20060312,12,1,71,3,2006,2006,Qtr 1,Tháng Ba,12,3,2,11
Sunday,March,Dimanche,Mars,Domingo,Marzo,1,1,2006,20060319,19,1,78,3,2006,2006,Qtr 1,Tháng Ba,19,3,2,12
Sunday,March,Dimanche,Mars,Domingo,Marzo,1,1,2006,20060326,26,1,85,3,2006,2006,Qtr 1,Tháng Ba,26,3,2,13
Sunday,March,Dimanche,Mars,Domingo,Marzo,1,1,2007,20070304,4,1,63,3,2007,2007,Qtr 1,Tháng Ba,4,3,2,10
Sunday,March,Dimanche,Mars,Domingo,Marzo,1,1,2007,20070311,11,1,70,3,2007,2007,Qtr 1,Tháng Ba,11,3,2,11
Sunday,March,Dimanche,Mars,Domingo,Marzo,1,1,2007,20070318,18,1,77,3,2007,2007,Qtr 1,Tháng Ba,18,3,2,12
Sunday,March,Dimanche,Mars,Domingo,Marzo,1,1,2007,20070325,25,1,84,3,2007,2007,Qtr 1,Tháng Ba,25,3,2,13
Sunday,March,Dimanche,Mars,Domingo,Marzo,1,1,2008,20080302,2,1,62,3,2008,2008,Qtr 1,Tháng Ba,2,3,2,10
Sunday,March,Dimanche,Mars,Domingo,Marzo,1,1,2008,20080309,9,1,69,3,2008,2008,Qtr 1,Tháng Ba,9,3,2,11
Sunday,March,Dimanche,Mars,Domingo,Marzo,1,1,2008,20080316,16,1,76,3,2008,2008,Qtr 1,Tháng Ba,16,3,2,12
Sunday,March,Dimanche,Mars,Domingo,Marzo,1,1,2008,20080323,23,1,83,3,2008,2008,Qtr 1,Tháng Ba,23,3,2,13
Sunday,March,Dimanche,Mars,Domingo,Marzo,1,1,2008,20080330,30,1,90,3,2008,2008,Qtr 1,Tháng Ba,30,3,2,14
Sunday,March,Dimanche,Mars,Domingo,Marzo,1,1,2009,20090301,1,1,60,3,2009,2009,Qtr 1,Tháng Ba,1,3,2,10
Sunday,March,Dimanche,Mars,Domingo,Marzo,1,1,2009,20090308,8,1,67,3,2009,2009,Qtr 1,Tháng Ba,8,3,2,11
Sunday,March,Dimanche,Mars,Domingo,Marzo,1,1,2009,20090315,15,1,74,3,2009,2009,Qtr 1,Tháng Ba,15,3,2,12
Sunday,March,Dimanche,Mars,Domingo,Marzo,1,1,2009,20090322,22,1,81,3,2009,2009,Qtr 1,Tháng Ba,22,3,2,13
Sunday,March,Dimanche,Mars,Domingo,Marzo,1,1,2009,20090329,29,1,88,3,2009,2009,Qtr 1,Tháng Ba,29,3,2,14
Sunday,March,Dimanche,Mars,Domingo,Marzo,1,1,2010,20100307,7,1,66,3,2010,2010,Qtr 1,Tháng Ba,7,3,2,11
Sunday,March,Dimanche,Mars,Domingo,Marzo,1,1,2010,20100314,14,1,73,3,2010,2010,Qtr 1,Tháng Ba,14,3,2,12
Sunday,March,Dimanche,Mars,Domingo,Marzo,1,1,2010,20100321,21,1,80,3,2010,2010,Qtr 1,Tháng Ba,21,3,2,13
Sunday,March,Dimanche,Mars,Domingo,Marzo,1,1,2010,20100328,28,1,87,3,2010,2010,Qtr 1,Tháng Ba,28,3,2,14
Sunday,March,Dimanche,Mars,Domingo,Marzo,1,1,2011,20110306,6,1,65,3,2010,2011,Qtr 1,Tháng Ba,6,3,2,11
Sunday,March,Dimanche,Mars,Domingo,Marzo,1,1,2011,20110313,13,1,72,3,2010,2011,Qtr 1,Tháng Ba,13,3,2,12
Sunday,March,Dimanche,Mars,Domingo,Marzo,1,1,2011,20110320,20,1,79,3,2010,2011,Qtr 1,Tháng Ba,20,3,2,13
Sunday,March,Dimanche,Mars,Domingo,Marzo,1,1,2011,20110327,27,1,86,3,2010,2011,Qtr 1,Tháng Ba,27,3,2,14
Sunday,March,Dimanche,Mars,Domingo,Marzo,1,1,2012,20120304,4,1,64,3,2011,2012,Qtr 1,Tháng Ba,4,3,2,10
Sunday,March,Dimanche,Mars,Domingo,Marzo,1,1,2012,20120311,11,1,71,3,2011,2012,Qtr 1,Tháng Ba,11,3,2,11
Sunday,March,Dimanche,Mars,Domingo,Marzo,1,1,2012,20120318,18,1,78,3,2011,2012,Qtr 1,Tháng Ba,18,3,2,12
Sunday,March,Dimanche,Mars,Domingo,Marzo,1,1,2012,20120325,25,1,85,3,2011,2012,Qtr 1,Tháng Ba,25,3,2,13
Sunday,March,Dimanche,Mars,Domingo,Marzo,1,1,2013,20130303,3,1,62,3,2012,2013,Qtr 1,Tháng Ba,3,3,2,10
Sunday,March,Dimanche,Mars,Domingo,Marzo,1,1,2013,20130310,10,1,69,3,2012,2013,Qtr 1,Tháng Ba,10,3,2,11
Sunday,March,Dimanche,Mars,Domingo,Marzo,1,1,2013,20130317,17,1,76,3,2012,2013,Qtr 1,Tháng Ba,17,3,2,12
Sunday,March,Dimanche,Mars,Domingo,Marzo,1,1,2013,20130324,24,1,83,3,2012,2013,Qtr 1,Tháng Ba,24,3,2,13
Sunday,March,Dimanche,Mars,Domingo,Marzo,1,1,2013,20130331,31,1,90,3,2012,2013,Qtr 1,Tháng Ba,31,3,2,14
Sunday,March,Dimanche,Mars,Domingo,Marzo,1,1,2014,20140302,2,1,61,3,2013,2014,Qtr 1,Tháng Ba,2,3,2,10
Sunday,March,Dimanche,Mars,Domingo,Marzo,1,1,2014,20140309,9,1,68,3,2013,2014,Qtr 1,Tháng Ba,9,3,2,11
Sunday,March,Dimanche,Mars,Domingo,Marzo,1,1,2014,20140316,16,1,75,3,2013,2014,Qtr 1,Tháng Ba,16,3,2,12
Sunday,March,Dimanche,Mars,Domingo,Marzo,1,1,2014,20140323,23,1,82,3,2013,2014,Qtr 1,Tháng Ba,23,3,2,13
Sunday,March,Dimanche,Mars,Domingo,Marzo,1,1,2014,20140330,30,1,89,3,2013,2014,Qtr 1,Tháng Ba,30,3,2,14
Sunday,May,Dimanche,Mai,Domingo,Mayo,2,1,2005,20050501,1,1,121,4,2005,2005,Qtr 2,Tháng Năm,1,5,2,19
Sunday,May,Dimanche,Mai,Domingo,Mayo,2,1,2005,20050508,8,1,128,4,2005,2005,Qtr 2,Tháng Năm,8,5,2,20
Sunday,May,Dimanche,Mai,Domingo,Mayo,2,1,2005,20050515,15,1,135,4,2005,2005,Qtr 2,Tháng Năm,15,5,2,21
Sunday,May,Dimanche,Mai,Domingo,Mayo,2,1,2005,20050522,22,1,142,4,2005,2005,Qtr 2,Tháng Năm,22,5,2,22
Sunday,May,Dimanche,Mai,Domingo,Mayo,2,1,2005,20050529,29,1,149,4,2005,2005,Qtr 2,Tháng Năm,29,5,2,23
Sunday,May,Dimanche,Mai,Domingo,Mayo,2,1,2006,20060507,7,1,127,4,2006,2006,Qtr 2,Tháng Năm,7,5,2,19
Sunday,May,Dimanche,Mai,Domingo,Mayo,2,1,2006,20060514,14,1,134,4,2006,2006,Qtr 2,Tháng Năm,14,5,2,20
Sunday,May,Dimanche,Mai,Domingo,Mayo,2,1,2006,20060521,21,1,141,4,2006,2006,Qtr 2,Tháng Năm,21,5,2,21
Sunday,May,Dimanche,Mai,Domingo,Mayo,2,1,2006,20060528,28,1,148,4,2006,2006,Qtr 2,Tháng Năm,28,5,2,22
Sunday,May,Dimanche,Mai,Domingo,Mayo,2,1,2007,20070506,6,1,126,4,2007,2007,Qtr 2,Tháng Năm,6,5,2,19
Sunday,May,Dimanche,Mai,Domingo,Mayo,2,1,2007,20070513,13,1,133,4,2007,2007,Qtr 2,Tháng Năm,13,5,2,20
Sunday,May,Dimanche,Mai,Domingo,Mayo,2,1,2007,20070520,20,1,140,4,2007,2007,Qtr 2,Tháng Năm,20,5,2,21
Sunday,May,Dimanche,Mai,Domingo,Mayo,2,1,2007,20070527,27,1,147,4,2007,2007,Qtr 2,Tháng Năm,27,5,2,22
Sunday,May,Dimanche,Mai,Domingo,Mayo,2,1,2008,20080504,4,1,125,4,2008,2008,Qtr 2,Tháng Năm,4,5,2,19
Sunday,May,Dimanche,Mai,Domingo,Mayo,2,1,2008,20080511,11,1,132,4,2008,2008,Qtr 2,Tháng Năm,11,5,2,20
Sunday,May,Dimanche,Mai,Domingo,Mayo,2,1,2008,20080518,18,1,139,4,2008,2008,Qtr 2,Tháng Năm,18,5,2,21
Sunday,May,Dimanche,Mai,Domingo,Mayo,2,1,2008,20080525,25,1,146,4,2008,2008,Qtr 2,Tháng Năm,25,5,2,22
Sunday,May,Dimanche,Mai,Domingo,Mayo,2,1,2009,20090503,3,1,123,4,2009,2009,Qtr 2,Tháng Năm,3,5,2,19
Sunday,May,Dimanche,Mai,Domingo,Mayo,2,1,2009,20090510,10,1,130,4,2009,2009,Qtr 2,Tháng Năm,10,5,2,20
Sunday,May,Dimanche,Mai,Domingo,Mayo,2,1,2009,20090517,17,1,137,4,2009,2009,Qtr 2,Tháng Năm,17,5,2,21
Sunday,May,Dimanche,Mai,Domingo,Mayo,2,1,2009,20090524,24,1,144,4,2009,2009,Qtr 2,Tháng Năm,24,5,2,22
Sunday,May,Dimanche,Mai,Domingo,Mayo,2,1,2009,20090531,31,1,151,4,2009,2009,Qtr 2,Tháng Năm,31,5,2,23
Sunday,May,Dimanche,Mai,Domingo,Mayo,2,1,2010,20100502,2,1,122,4,2010,2010,Qtr 2,Tháng Năm,2,5,2,19
Sunday,May,Dimanche,Mai,Domingo,Mayo,2,1,2010,20100509,9,1,129,4,2010,2010,Qtr 2,Tháng Năm,9,5,2,20
Sunday,May,Dimanche,Mai,Domingo,Mayo,2,1,2010,20100516,16,1,136,4,2010,2010,Qtr 2,Tháng Năm,16,5,2,21
Sunday,May,Dimanche,Mai,Domingo,Mayo,2,1,2010,20100523,23,1,143,4,2010,2010,Qtr 2,Tháng Năm,23,5,2,22
Sunday,May,Dimanche,Mai,Domingo,Mayo,2,1,2010,20100530,30,1,150,4,2010,2010,Qtr 2,Tháng Năm,30,5,2,23
Sunday,May,Dimanche,Mai,Domingo,Mayo,2,1,2011,20110501,1,1,121,4,2010,2011,Qtr 2,Tháng Năm,1,5,2,19
Sunday,May,Dimanche,Mai,Domingo,Mayo,2,1,2011,20110508,8,1,128,4,2010,2011,Qtr 2,Tháng Năm,8,5,2,20
Sunday,May,Dimanche,Mai,Domingo,Mayo,2,1,2011,20110515,15,1,135,4,2010,2011,Qtr 2,Tháng Năm,15,5,2,21
Sunday,May,Dimanche,Mai,Domingo,Mayo,2,1,2011,20110522,22,1,142,4,2010,2011,Qtr 2,Tháng Năm,22,5,2,22
Sunday,May,Dimanche,Mai,Domingo,Mayo,2,1,2011,20110529,29,1,149,4,2010,2011,Qtr 2,Tháng Năm,29,5,2,23
Sunday,May,Dimanche,Mai,Domingo,Mayo,2,1,2012,20120506,6,1,127,4,2011,2012,Qtr 2,Tháng Năm,6,5,2,19
Sunday,May,Dimanche,Mai,Domingo,Mayo,2,1,2012,20120513,13,1,134,4,2011,2012,Qtr 2,Tháng Năm,13,5,2,20
Sunday,May,Dimanche,Mai,Domingo,Mayo,2,1,2012,20120520,20,1,141,4,2011,2012,Qtr 2,Tháng Năm,20,5,2,21
Sunday,May,Dimanche,Mai,Domingo,Mayo,2,1,2012,20120527,27,1,148,4,2011,2012,Qtr 2,Tháng Năm,27,5,2,22
Sunday,May,Dimanche,Mai,Domingo,Mayo,2,1,2013,20130505,5,1,125,4,2012,2013,Qtr 2,Tháng Năm,5,5,2,19
Sunday,May,Dimanche,Mai,Domingo,Mayo,2,1,2013,20130512,12,1,132,4,2012,2013,Qtr 2,Tháng Năm,12,5,2,20
Sunday,May,Dimanche,Mai,Domingo,Mayo,2,1,2013,20130519,19,1,139,4,2012,2013,Qtr 2,Tháng Năm,19,5,2,21
Sunday,May,Dimanche,Mai,Domingo,Mayo,2,1,2013,20130526,26,1,146,4,2012,2013,Qtr 2,Tháng Năm,26,5,2,22
Sunday,May,Dimanche,Mai,Domingo,Mayo,2,1,2014,20140504,4,1,124,4,2013,2014,Qtr 2,Tháng Năm,4,5,2,19
Sunday,May,Dimanche,Mai,Domingo,Mayo,2,1,2014,20140511,11,1,131,4,2013,2014,Qtr 2,Tháng Năm,11,5,2,20
Sunday,May,Dimanche,Mai,Domingo,Mayo,2,1,2014,20140518,18,1,138,4,2013,2014,Qtr 2,Tháng Năm,18,5,2,21
Sunday,May,Dimanche,Mai,Domingo,Mayo,2,1,2014,20140525,25,1,145,4,2013,2014,Qtr 2,Tháng Năm,25,5,2,22
Sunday,November,Dimanche,Novembre,Domingo,Noviembre,4,2,2005,20051106,6,1,310,2,2006,2005,Qtr 4,Tháng Mười Một,6,11,1,46
Sunday,November,Dimanche,Novembre,Domingo,Noviembre,4,2,2005,20051113,13,1,317,2,2006,2005,Qtr 4,Tháng Mười Một,13,11,1,47
Sunday,November,Dimanche,Novembre,Domingo,Noviembre,4,2,2005,20051120,20,1,324,2,2006,2005,Qtr 4,Tháng Mười Một,20,11,1,48
Sunday,November,Dimanche,Novembre,Domingo,Noviembre,4,2,2005,20051127,27,1,331,2,2006,2005,Qtr 4,Tháng Mười Một,27,11,1,49
Sunday,November,Dimanche,Novembre,Domingo,Noviembre,4,2,2006,20061105,5,1,309,2,2007,2006,Qtr 4,Tháng Mười Một,5,11,1,45
Sunday,November,Dimanche,Novembre,Domingo,Noviembre,4,2,2006,20061112,12,1,316,2,2007,2006,Qtr 4,Tháng Mười Một,12,11,1,46
Sunday,November,Dimanche,Novembre,Domingo,Noviembre,4,2,2006,20061119,19,1,323,2,2007,2006,Qtr 4,Tháng Mười Một,19,11,1,47
Sunday,November,Dimanche,Novembre,Domingo,Noviembre,4,2,2006,20061126,26,1,330,2,2007,2006,Qtr 4,Tháng Mười Một,26,11,1,48
Sunday,November,Dimanche,Novembre,Domingo,Noviembre,4,2,2007,20071104,4,1,308,2,2008,2007,Qtr 4,Tháng Mười Một,4,11,1,45
Sunday,November,Dimanche,Novembre,Domingo,Noviembre,4,2,2007,20071111,11,1,315,2,2008,2007,Qtr 4,Tháng Mười Một,11,11,1,46
Sunday,November,Dimanche,Novembre,Domingo,Noviembre,4,2,2007,20071118,18,1,322,2,2008,2007,Qtr 4,Tháng Mười Một,18,11,1,47
Sunday,November,Dimanche,Novembre,Domingo,Noviembre,4,2,2007,20071125,25,1,329,2,2008,2007,Qtr 4,Tháng Mười Một,25,11,1,48
Sunday,November,Dimanche,Novembre,Domingo,Noviembre,4,2,2008,20081102,2,1,307,2,2009,2008,Qtr 4,Tháng Mười Một,2,11,1,45
Sunday,November,Dimanche,Novembre,Domingo,Noviembre,4,2,2008,20081109,9,1,314,2,2009,2008,Qtr 4,Tháng Mười Một,9,11,1,46
Sunday,November,Dimanche,Novembre,Domingo,Noviembre,4,2,2008,20081116,16,1,321,2,2009,2008,Qtr 4,Tháng Mười Một,16,11,1,47
Sunday,November,Dimanche,Novembre,Domingo,Noviembre,4,2,2008,20081123,23,1,328,2,2009,2008,Qtr 4,Tháng Mười Một,23,11,1,48
Sunday,November,Dimanche,Novembre,Domingo,Noviembre,4,2,2008,20081130,30,1,335,2,2009,2008,Qtr 4,Tháng Mười Một,30,11,1,49
Sunday,November,Dimanche,Novembre,Domingo,Noviembre,4,2,2009,20091101,1,1,305,2,2010,2009,Qtr 4,Tháng Mười Một,1,11,1,45
Sunday,November,Dimanche,Novembre,Domingo,Noviembre,4,2,2009,20091108,8,1,312,2,2010,2009,Qtr 4,Tháng Mười Một,8,11,1,46
Sunday,November,Dimanche,Novembre,Domingo,Noviembre,4,2,2009,20091115,15,1,319,2,2010,2009,Qtr 4,Tháng Mười Một,15,11,1,47
Sunday,November,Dimanche,Novembre,Domingo,Noviembre,4,2,2009,20091122,22,1,326,2,2010,2009,Qtr 4,Tháng Mười Một,22,11,1,48
Sunday,November,Dimanche,Novembre,Domingo,Noviembre,4,2,2009,20091129,29,1,333,2,2010,2009,Qtr 4,Tháng Mười Một,29,11,1,49
Sunday,November,Dimanche,Novembre,Domingo,Noviembre,4,2,2010,20101107,7,1,311,2,2011,2010,Qtr 4,Tháng Mười Một,7,11,1,46
Sunday,November,Dimanche,Novembre,Domingo,Noviembre,4,2,2010,20101114,14,1,318,2,2011,2010,Qtr 4,Tháng Mười Một,14,11,1,47
Sunday,November,Dimanche,Novembre,Domingo,Noviembre,4,2,2010,20101121,21,1,325,2,2011,2010,Qtr 4,Tháng Mười Một,21,11,1,48
Sunday,November,Dimanche,Novembre,Domingo,Noviembre,4,2,2010,20101128,28,1,332,2,2011,2010,Qtr 4,Tháng Mười Một,28,11,1,49
Sunday,November,Dimanche,Novembre,Domingo,Noviembre,4,2,2011,20111106,6,1,310,2,2011,2011,Qtr 4,Tháng Mười Một,6,11,1,46
Sunday,November,Dimanche,Novembre,Domingo,Noviembre,4,2,2011,20111113,13,1,317,2,2011,2011,Qtr 4,Tháng Mười Một,13,11,1,47
Sunday,November,Dimanche,Novembre,Domingo,Noviembre,4,2,2011,20111120,20,1,324,2,2011,2011,Qtr 4,Tháng Mười Một,20,11,1,48
Sunday,November,Dimanche,Novembre,Domingo,Noviembre,4,2,2011,20111127,27,1,331,2,2011,2011,Qtr 4,Tháng Mười Một,27,11,1,49
Sunday,November,Dimanche,Novembre,Domingo,Noviembre,4,2,2012,20121104,4,1,309,2,2012,2012,Qtr 4,Tháng Mười Một,4,11,1,45
Sunday,November,Dimanche,Novembre,Domingo,Noviembre,4,2,2012,20121111,11,1,316,2,2012,2012,Qtr 4,Tháng Mười Một,11,11,1,46
Sunday,November,Dimanche,Novembre,Domingo,Noviembre,4,2,2012,20121118,18,1,323,2,2012,2012,Qtr 4,Tháng Mười Một,18,11,1,47
Sunday,November,Dimanche,Novembre,Domingo,Noviembre,4,2,2012,20121125,25,1,330,2,2012,2012,Qtr 4,Tháng Mười Một,25,11,1,48
Sunday,November,Dimanche,Novembre,Domingo,Noviembre,4,2,2013,20131103,3,1,307,2,2013,2013,Qtr 4,Tháng Mười Một,3,11,1,45
Sunday,November,Dimanche,Novembre,Domingo,Noviembre,4,2,2013,20131110,10,1,314,2,2013,2013,Qtr 4,Tháng Mười Một,10,11,1,46
Sunday,November,Dimanche,Novembre,Domingo,Noviembre,4,2,2013,20131117,17,1,321,2,2013,2013,Qtr 4,Tháng Mười Một,17,11,1,47
Sunday,November,Dimanche,Novembre,Domingo,Noviembre,4,2,2013,20131124,24,1,328,2,2013,2013,Qtr 4,Tháng Mười Một,24,11,1,48
Sunday,November,Dimanche,Novembre,Domingo,Noviembre,4,2,2014,20141102,2,1,306,2,2014,2014,Qtr 4,Tháng Mười Một,2,11,1,45
Sunday,November,Dimanche,Novembre,Domingo,Noviembre,4,2,2014,20141109,9,1,313,2,2014,2014,Qtr 4,Tháng Mười Một,9,11,1,46
Sunday,November,Dimanche,Novembre,Domingo,Noviembre,4,2,2014,20141116,16,1,320,2,2014,2014,Qtr 4,Tháng Mười Một,16,11,1,47
Sunday,November,Dimanche,Novembre,Domingo,Noviembre,4,2,2014,20141123,23,1,327,2,2014,2014,Qtr 4,Tháng Mười Một,23,11,1,48
Sunday,November,Dimanche,Novembre,Domingo,Noviembre,4,2,2014,20141130,30,1,334,2,2014,2014,Qtr 4,Tháng Mười Một,30,11,1,49
Sunday,October,Dimanche,Octobre,Domingo,Octubre,4,2,2005,20051002,2,1,275,2,2006,2005,Qtr 4,Tháng Mười,2,10,1,41
Sunday,October,Dimanche,Octobre,Domingo,Octubre,4,2,2005,20051009,9,1,282,2,2006,2005,Qtr 4,Tháng Mười,9,10,1,42
Sunday,October,Dimanche,Octobre,Domingo,Octubre,4,2,2005,20051016,16,1,289,2,2006,2005,Qtr 4,Tháng Mười,16,10,1,43
Sunday,October,Dimanche,Octobre,Domingo,Octubre,4,2,2005,20051023,23,1,296,2,2006,2005,Qtr 4,Tháng Mười,23,10,1,44
Sunday,October,Dimanche,Octobre,Domingo,Octubre,4,2,2005,20051030,30,1,303,2,2006,2005,Qtr 4,Tháng Mười,30,10,1,45
