SalesOrderNumber,Sum of SalesOrderLineNumber,Sum of TaxAmt,Sum of UnitPrice,CurrencyKey,Sum of TotalProductCost,CarrierTrackingNumber,Count of CustomerKey,CustomerPONumber,Sum of DiscountAmount,Năm,Quý,Tháng,Ngày,Count of DueDateKey,Sum of ExtendedAmount,Sum of Freight,Năm,Quý,Tháng,Ngày,Count of OrderDateKey,Sum of OrderQuantity,Count of ProductKey,Sum of ProductStandardCost,Count of PromotionKey,Sum of RevisionNumber,Sum of SalesAmount,Count of SalesTerritoryKey,Năm,Quý,Tháng,Ngày,Count of ShipDateKey,Sum of UnitPriceDiscountPct
SO62284,3,$45.9984,$574.98,6,$356.7359,,2,,0,2013,Qtr 3,Tháng Bảy,28,2,$574.98,$14.3746,2013,Qtr 3,Tháng Bảy,16,2,2,2,$356.7359,2,2,$574.98,2,2013,Qtr 3,Tháng Bảy,23,2,0
SO62285,3,$2.1824,$27.28,6,$10.2028,,2,,0,2013,Qtr 3,Tháng Bảy,29,2,$27.28,$0.6821,2013,Qtr 3,Tháng Bảy,17,2,2,2,$10.2028,2,2,$27.28,2,2013,Qtr 3,Tháng Bảy,24,2,0
SO62286,6,$2.2216,$27.77,6,$10.3861,,3,,0,2013,Qtr 3,Tháng Bảy,29,3,$27.77,$0.6944,2013,Qtr 3,Tháng Bảy,17,3,3,3,$10.3861,3,3,$27.77,3,2013,Qtr 3,Tháng Bảy,24,3,0
SO62287,3,$2.5824,$32.28,6,$12.0728,,2,,0,2013,Qtr 3,Tháng Bảy,29,2,$32.28,$0.8071,2013,Qtr 3,Tháng Bảy,17,2,2,2,$12.0728,2,2,$32.28,2,2013,Qtr 3,Tháng Bảy,24,2,0
SO62288,3,$6.3184,$78.98,6,$29.5386,,2,,0,2013,Qtr 3,Tháng Bảy,29,2,$78.98,$1.9746,2013,Qtr 3,Tháng Bảy,17,2,2,2,$29.5386,2,2,$78.98,2,2013,Qtr 3,Tháng Bảy,24,2,0
SO62289,3,$0.5824,$7.28,6,$2.7228,,2,,0,2013,Qtr 3,Tháng Bảy,29,2,$7.28,$0.1821,2013,Qtr 3,Tháng Bảy,17,2,2,2,$2.7228,2,2,$7.28,2,2013,Qtr 3,Tháng Bảy,24,2,0
SO62290,3,$1.1984,$14.98,6,$5.6026,,2,,0,2013,Qtr 3,Tháng Bảy,29,2,$14.98,$0.3746,2013,Qtr 3,Tháng Bảy,17,2,2,2,$5.6026,2,2,$14.98,2,2013,Qtr 3,Tháng Bảy,24,2,0
SO62291,10,$142.7168,$1783.96,98,$1134.9209,,4,,0,2013,Qtr 3,Tháng Bảy,29,4,$1783.96,$44.5992,2013,Qtr 3,Tháng Bảy,17,4,4,4,$1134.9209,4,4,$1783.96,4,2013,Qtr 3,Tháng Bảy,24,4,0
SO62292,6,$3.9176,$48.97,6,$18.3149,,3,,0,2013,Qtr 3,Tháng Bảy,29,3,$48.97,$1.2244,2013,Qtr 3,Tháng Bảy,17,3,3,3,$18.3149,3,3,$48.97,3,2013,Qtr 3,Tháng Bảy,24,3,0
SO62293,10,$52.7968,$659.96,98,$363.5328,,4,,0,2013,Qtr 3,Tháng Bảy,29,4,$659.96,$16.4992,2013,Qtr 3,Tháng Bảy,17,4,4,4,$363.5328,4,4,$659.96,4,2013,Qtr 3,Tháng Bảy,24,4,0
SO62294,15,$200.1048,$2501.31,98,$1580.1851,,5,,0,2013,Qtr 3,Tháng Bảy,29,5,$2501.31,$62.533,2013,Qtr 3,Tháng Bảy,17,5,5,5,$1580.1851,5,5,$2501.31,5,2013,Qtr 3,Tháng Bảy,24,5,0
SO62295,10,$189.5968,$2369.96,100,$1284.3084,,4,,0,2013,Qtr 3,Tháng Bảy,29,4,$2369.96,$59.2492,2013,Qtr 3,Tháng Bảy,17,4,4,4,$1284.3084,4,4,$2369.96,4,2013,Qtr 3,Tháng Bảy,24,4,0
SO62296,1,$4.3192,$53.99,100,$41.5723,,1,,0,2013,Qtr 3,Tháng Bảy,29,1,$53.99,$1.3498,2013,Qtr 3,Tháng Bảy,17,1,1,1,$41.5723,1,1,$53.99,1,2013,Qtr 3,Tháng Bảy,24,1,0
SO62297,6,$1.2184,$15.23,100,$5.6961,,3,,0,2013,Qtr 3,Tháng Bảy,29,3,$15.23,$0.3809,2013,Qtr 3,Tháng Bảy,17,3,3,3,$5.6961,3,3,$15.23,3,2013,Qtr 3,Tháng Bảy,24,3,0
SO62298,15,$10.236,$127.95,100,$71.2095,,5,,0,2013,Qtr 3,Tháng Bảy,29,5,$127.95,$3.199,2013,Qtr 3,Tháng Bảy,17,5,5,5,$71.2095,5,5,$127.95,5,2013,Qtr 3,Tháng Bảy,24,5,0
SO62299,6,$2.5016,$31.27,100,$11.6951,,3,,0,2013,Qtr 3,Tháng Bảy,29,3,$31.27,$0.7819,2013,Qtr 3,Tháng Bảy,17,3,3,3,$11.6951,3,3,$31.27,3,2013,Qtr 3,Tháng Bảy,24,3,0
SO62300,3,$3.9584,$49.48,100,$18.5056,,2,,0,2013,Qtr 3,Tháng Bảy,29,2,$49.48,$1.2371,2013,Qtr 3,Tháng Bảy,17,2,2,2,$18.5056,2,2,$49.48,2,2013,Qtr 3,Tháng Bảy,24,2,0
SO62301,3,$2.1824,$27.28,100,$10.2028,,2,,0,2013,Qtr 3,Tháng Bảy,29,2,$27.28,$0.6821,2013,Qtr 3,Tháng Bảy,17,2,2,2,$10.2028,2,2,$27.28,2,2013,Qtr 3,Tháng Bảy,24,2,0
SO62302,15,$11.836,$147.95,100,$78.6895,,5,,0,2013,Qtr 3,Tháng Bảy,29,5,$147.95,$3.699,2013,Qtr 3,Tháng Bảy,17,5,5,5,$78.6895,5,5,$147.95,5,2013,Qtr 3,Tháng Bảy,24,5,0
SO62303,3,$7.4792,$93.49,19,$34.9653,,2,,0,2013,Qtr 3,Tháng Bảy,29,2,$93.49,$2.3373,2013,Qtr 3,Tháng Bảy,17,2,2,2,$34.9653,2,2,$93.49,2,2013,Qtr 3,Tháng Bảy,24,2,0
SO62304,6,$3.2184,$40.23,100,$15.0461,,3,,0,2013,Qtr 3,Tháng Bảy,29,3,$40.23,$1.0059,2013,Qtr 3,Tháng Bảy,17,3,3,3,$15.0461,3,3,$40.23,3,2013,Qtr 3,Tháng Bảy,24,3,0
SO62305,1,$2.3992,$29.99,100,$11.2163,,1,,0,2013,Qtr 3,Tháng Bảy,29,1,$29.99,$0.7498,2013,Qtr 3,Tháng Bảy,17,1,1,1,$11.2163,1,1,$29.99,1,2013,Qtr 3,Tháng Bảy,24,1,0
SO62306,6,$3.9976,$49.97,100,$18.6889,,3,,0,2013,Qtr 3,Tháng Bảy,29,3,$49.97,$1.2494,2013,Qtr 3,Tháng Bảy,17,3,3,3,$18.6889,3,3,$49.97,3,2013,Qtr 3,Tháng Bảy,24,3,0
SO62307,3,$6.3184,$78.98,100,$29.5386,,2,,0,2013,Qtr 3,Tháng Bảy,29,2,$78.98,$1.9746,2013,Qtr 3,Tháng Bảy,17,2,2,2,$29.5386,2,2,$78.98,2,2013,Qtr 3,Tháng Bảy,24,2,0
SO62308,1,$5.5992,$69.99,19,$26.1763,,1,,0,2013,Qtr 3,Tháng Bảy,29,1,$69.99,$1.7498,2013,Qtr 3,Tháng Bảy,17,1,1,1,$26.1763,1,1,$69.99,1,2013,Qtr 3,Tháng Bảy,24,1,0
SO62309,3,$9.5984,$119.98,100,$64.6686,,2,,0,2013,Qtr 3,Tháng Bảy,29,2,$119.98,$2.9996,2013,Qtr 3,Tháng Bảy,17,2,2,2,$64.6686,2,2,$119.98,2,2013,Qtr 3,Tháng Bảy,24,2,0
SO62310,3,$6.3184,$78.98,19,$29.5386,,2,,0,2013,Qtr 3,Tháng Bảy,29,2,$78.98,$1.9746,2013,Qtr 3,Tháng Bảy,17,2,2,2,$29.5386,2,2,$78.98,2,2013,Qtr 3,Tháng Bảy,24,2,0
SO62311,3,$4.7984,$59.98,100,$22.4326,,2,,0,2013,Qtr 3,Tháng Bảy,29,2,$59.98,$1.4996,2013,Qtr 3,Tháng Bảy,17,2,2,2,$22.4326,2,2,$59.98,2,2013,Qtr 3,Tháng Bảy,24,2,0
SO62312,3,$9.5984,$119.98,100,$64.6686,,2,,0,2013,Qtr 3,Tháng Bảy,29,2,$119.98,$2.9996,2013,Qtr 3,Tháng Bảy,17,2,2,2,$64.6686,2,2,$119.98,2,2013,Qtr 3,Tháng Bảy,24,2,0
SO62313,1,$0.3992,$4.99,100,$1.8663,,1,,0,2013,Qtr 3,Tháng Bảy,29,1,$4.99,$0.1248,2013,Qtr 3,Tháng Bảy,17,1,1,1,$1.8663,1,1,$4.99,1,2013,Qtr 3,Tháng Bảy,24,1,0
SO62314,1,$0.3992,$4.99,19,$1.8663,,1,,0,2013,Qtr 3,Tháng Bảy,29,1,$4.99,$0.1248,2013,Qtr 3,Tháng Bảy,17,1,1,1,$1.8663,1,1,$4.99,1,2013,Qtr 3,Tháng Bảy,24,1,0
SO62315,6,$6.1568,$76.96,100,$48.5791,,3,,0,2013,Qtr 3,Tháng Bảy,29,3,$76.96,$1.9241,2013,Qtr 3,Tháng Bảy,17,3,3,3,$48.5791,3,3,$76.96,3,2013,Qtr 3,Tháng Bảy,24,3,0
SO62316,3,$1.9416,$24.27,100,$9.077,,2,,0,2013,Qtr 3,Tháng Bảy,29,2,$24.27,$0.6068,2013,Qtr 3,Tháng Bảy,17,2,2,2,$9.077,2,2,$24.27,2,2013,Qtr 3,Tháng Bảy,24,2,0
SO62317,3,$3.1984,$39.98,98,$14.9526,,2,,0,2013,Qtr 3,Tháng Bảy,29,2,$39.98,$0.9996,2013,Qtr 3,Tháng Bảy,17,2,2,2,$14.9526,2,2,$39.98,2,2013,Qtr 3,Tháng Bảy,24,2,0
SO62318,1,$1.9992,$24.99,98,$9.3463,,1,,0,2013,Qtr 3,Tháng Bảy,29,1,$24.99,$0.6248,2013,Qtr 3,Tháng Bảy,17,1,1,1,$9.3463,1,1,$24.99,1,2013,Qtr 3,Tháng Bảy,24,1,0
SO62319,6,$2.5816,$32.27,98,$12.0691,,3,,0,2013,Qtr 3,Tháng Bảy,29,3,$32.27,$0.8069,2013,Qtr 3,Tháng Bảy,17,3,3,3,$12.0691,3,3,$32.27,3,2013,Qtr 3,Tháng Bảy,24,3,0
SO62320,6,$2.9816,$37.27,100,$13.9391,,3,,0,2013,Qtr 3,Tháng Bảy,29,3,$37.27,$0.9319,2013,Qtr 3,Tháng Bảy,17,3,3,3,$13.9391,3,3,$37.27,3,2013,Qtr 3,Tháng Bảy,24,3,0
SO62321,1,$0.3192,$3.99,100,$1.4923,,1,,0,2013,Qtr 3,Tháng Bảy,29,1,$3.99,$0.0998,2013,Qtr 3,Tháng Bảy,17,1,1,1,$1.4923,1,1,$3.99,1,2013,Qtr 3,Tháng Bảy,24,1,0
SO62322,10,$8.8368,$110.46,100,$61.1082,,4,,0,2013,Qtr 3,Tháng Bảy,29,4,$110.46,$2.7617,2013,Qtr 3,Tháng Bảy,17,4,4,4,$61.1082,4,4,$110.46,4,2013,Qtr 3,Tháng Bảy,24,4,0
SO62323,6,$5.5176,$68.97,100,$25.7949,,3,,0,2013,Qtr 3,Tháng Bảy,29,3,$68.97,$1.7244,2013,Qtr 3,Tháng Bảy,17,3,3,3,$25.7949,3,3,$68.97,3,2013,Qtr 3,Tháng Bảy,24,3,0
SO62324,10,$6.2368,$77.96,98,$32.7172,,4,,0,2013,Qtr 3,Tháng Bảy,29,4,$77.96,$1.9492,2013,Qtr 3,Tháng Bảy,17,4,4,4,$32.7172,4,4,$77.96,4,2013,Qtr 3,Tháng Bảy,24,4,0
SO62325,6,$6.7176,$83.97,100,$51.2009,,3,,0,2013,Qtr 3,Tháng Bảy,29,3,$83.97,$2.0994,2013,Qtr 3,Tháng Bảy,17,3,3,3,$51.2009,3,3,$83.97,3,2013,Qtr 3,Tháng Bảy,24,3,0
SO62326,3,$2.3584,$29.48,100,$11.0256,,2,,0,2013,Qtr 3,Tháng Bảy,29,2,$29.48,$0.7371,2013,Qtr 3,Tháng Bảy,17,2,2,2,$11.0256,2,2,$29.48,2,2013,Qtr 3,Tháng Bảy,24,2,0
SO62327,6,$3.3824,$42.28,100,$15.8128,,3,,0,2013,Qtr 3,Tháng Bảy,29,3,$42.28,$1.0571,2013,Qtr 3,Tháng Bảy,17,3,3,3,$15.8128,3,3,$42.28,3,2013,Qtr 3,Tháng Bảy,24,3,0
SO62328,6,$12.7992,$159.99,100,$59.8363,,3,,0,2013,Qtr 3,Tháng Bảy,29,3,$159.99,$3.9998,2013,Qtr 3,Tháng Bảy,17,3,3,3,$59.8363,3,3,$159.99,3,2013,Qtr 3,Tháng Bảy,24,3,0
SO62329,3,$4.5576,$56.97,19,$21.3068,,2,,0,2013,Qtr 3,Tháng Bảy,29,2,$56.97,$1.4243,2013,Qtr 3,Tháng Bảy,17,2,2,2,$21.3068,2,2,$56.97,2,2013,Qtr 3,Tháng Bảy,24,2,0
SO62330,3,$45.9984,$574.98,100,$311.9542,,2,,0,2013,Qtr 3,Tháng Bảy,29,2,$574.98,$14.3746,2013,Qtr 3,Tháng Bảy,17,2,2,2,$311.9542,2,2,$574.98,2,2013,Qtr 3,Tháng Bảy,24,2,0
SO62331,10,$189.5976,$2369.97,100,$1280.0239,,4,,0,2013,Qtr 3,Tháng Bảy,29,4,$2369.97,$59.2494,2013,Qtr 3,Tháng Bảy,17,4,4,4,$1280.0239,4,4,$2369.97,4,2013,Qtr 3,Tháng Bảy,24,4,0
SO62332,3,$140.3984,$1754.98,6,$1124.0823,,2,,0,2013,Qtr 3,Tháng Bảy,29,2,$1754.98,$43.8746,2013,Qtr 3,Tháng Bảy,17,2,2,2,$1124.0823,2,2,$1754.98,2,2013,Qtr 3,Tháng Bảy,24,2,0
SO62333,3,$196.104,$2451.3,6,$1557.9212,,2,,0,2013,Qtr 3,Tháng Bảy,29,2,$2451.3,$61.2826,2013,Qtr 3,Tháng Bảy,17,2,2,2,$1557.9212,2,2,$2451.3,2,2013,Qtr 3,Tháng Bảy,24,2,0
SO62334,6,$94.3976,$1179.97,6,$735.3254,,3,,0,2013,Qtr 3,Tháng Bảy,29,3,$1179.97,$29.4994,2013,Qtr 3,Tháng Bảy,17,3,3,3,$735.3254,3,3,$1179.97,3,2013,Qtr 3,Tháng Bảy,24,3,0
SO62335,3,$45.9984,$574.98,100,$356.7359,,2,,0,2013,Qtr 3,Tháng Bảy,29,2,$574.98,$14.3746,2013,Qtr 3,Tháng Bảy,17,2,2,2,$356.7359,2,2,$574.98,2,2013,Qtr 3,Tháng Bảy,24,2,0
SO62336,15,$48.756,$609.45,19,$369.6278,,5,,0,2013,Qtr 3,Tháng Bảy,29,5,$609.45,$15.2365,2013,Qtr 3,Tháng Bảy,17,5,5,5,$369.6278,5,5,$609.45,5,2013,Qtr 3,Tháng Bảy,24,5,0
SO62337,6,$44.3176,$553.97,100,$348.8782,,3,,0,2013,Qtr 3,Tháng Bảy,29,3,$553.97,$13.8494,2013,Qtr 3,Tháng Bảy,17,3,3,3,$348.8782,3,3,$553.97,3,2013,Qtr 3,Tháng Bảy,24,3,0
SO62338,3,$92.4384,$1155.48,100,$726.1661,,2,,0,2013,Qtr 3,Tháng Bảy,29,2,$1155.48,$28.8871,2013,Qtr 3,Tháng Bảy,17,2,2,2,$726.1661,2,2,$1155.48,2,2013,Qtr 3,Tháng Bảy,24,2,0
SO62339,3,$45.9984,$574.98,98,$356.7359,,2,,0,2013,Qtr 3,Tháng Bảy,29,2,$574.98,$14.3746,2013,Qtr 3,Tháng Bảy,17,2,2,2,$356.7359,2,2,$574.98,2,2013,Qtr 3,Tháng Bảy,24,2,0
SO62340,10,$47.1168,$588.96,100,$361.9645,,4,,0,2013,Qtr 3,Tháng Bảy,29,4,$588.96,$14.7242,2013,Qtr 3,Tháng Bảy,17,4,4,4,$361.9645,4,4,$588.96,4,2013,Qtr 3,Tháng Bảy,24,4,0
SO62341,15,$195.3624,$2442.03,98,$1507.1751,,5,,0,2013,Qtr 3,Tháng Bảy,29,5,$2442.03,$61.051,2013,Qtr 3,Tháng Bảy,17,5,5,5,$1507.1751,5,5,$2442.03,5,2013,Qtr 3,Tháng Bảy,24,5,0
SO62342,3,$62.1872,$777.34,6,$474.5311,,2,,0,2013,Qtr 3,Tháng Bảy,29,2,$777.34,$19.4336,2013,Qtr 3,Tháng Bảy,17,2,2,2,$474.5311,2,2,$777.34,2,2013,Qtr 3,Tháng Bảy,24,2,0
SO62343,1,$190.7256,$2384.07,6,$1481.9379,,1,,0,2013,Qtr 3,Tháng Bảy,29,1,$2384.07,$59.6018,2013,Qtr 3,Tháng Bảy,17,1,1,1,$1481.9379,1,1,$2384.07,1,2013,Qtr 3,Tháng Bảy,24,1,0
SO62344,10,$45.0368,$562.96,6,$355.8005,,4,,0,2013,Qtr 3,Tháng Bảy,29,4,$562.96,$14.0742,2013,Qtr 3,Tháng Bảy,17,4,4,4,$355.8005,4,4,$562.96,4,2013,Qtr 3,Tháng Bảy,24,4,0
SO62345,3,$48.2792,$603.49,6,$367.3986,,2,,0,2013,Qtr 3,Tháng Bảy,29,2,$603.49,$15.0873,2013,Qtr 3,Tháng Bảy,17,2,2,2,$367.3986,2,2,$603.49,2,2013,Qtr 3,Tháng Bảy,24,2,0
SO62346,1,$43.1992,$539.99,6,$343.6496,,1,,0,2013,Qtr 3,Tháng Bảy,29,1,$539.99,$13.4998,2013,Qtr 3,Tháng Bảy,17,1,1,1,$343.6496,1,1,$539.99,1,2013,Qtr 3,Tháng Bảy,24,1,0
SO62347,6,$5.1176,$63.97,6,$23.9249,,3,,0,2013,Qtr 3,Tháng Bảy,30,3,$63.97,$1.5994,2013,Qtr 3,Tháng Bảy,18,3,3,3,$23.9249,3,3,$63.97,3,2013,Qtr 3,Tháng Bảy,25,3,0
SO62348,6,$5.9984,$74.98,6,$28.0426,,3,,0,2013,Qtr 3,Tháng Bảy,30,3,$74.98,$1.8746,2013,Qtr 3,Tháng Bảy,18,3,3,3,$28.0426,3,3,$74.98,3,2013,Qtr 3,Tháng Bảy,25,3,0
SO62349,1,$3.9992,$49.99,6,$38.4923,,1,,0,2013,Qtr 3,Tháng Bảy,30,1,$49.99,$1.2498,2013,Qtr 3,Tháng Bảy,18,1,1,1,$38.4923,1,1,$49.99,1,2013,Qtr 3,Tháng Bảy,25,1,0
SO62350,3,$3.1184,$38.98,6,$14.5786,,2,,0,2013,Qtr 3,Tháng Bảy,30,2,$38.98,$0.9746,2013,Qtr 3,Tháng Bảy,18,2,2,2,$14.5786,2,2,$38.98,2,2013,Qtr 3,Tháng Bảy,25,2,0
SO62351,6,$4.6776,$58.47,6,$21.8679,,3,,0,2013,Qtr 3,Tháng Bảy,30,3,$58.47,$1.4619,2013,Qtr 3,Tháng Bảy,18,3,3,3,$21.8679,3,3,$58.47,3,2013,Qtr 3,Tháng Bảy,25,3,0
SO62352,6,$71.4776,$893.47,98,$487.527,,3,,0,2013,Qtr 3,Tháng Bảy,30,3,$893.47,$22.3369,2013,Qtr 3,Tháng Bảy,18,3,3,3,$487.527,3,3,$893.47,3,2013,Qtr 3,Tháng Bảy,25,3,0
SO62353,3,$184.3984,$2304.98,98,$1255.7176,,2,,0,2013,Qtr 3,Tháng Bảy,30,2,$2304.98,$57.6246,2013,Qtr 3,Tháng Bảy,18,2,2,2,$1255.7176,2,2,$2304.98,2,2013,Qtr 3,Tháng Bảy,25,2,0
SO62354,3,$3.1184,$38.98,100,$14.5786,,2,,0,2013,Qtr 3,Tháng Bảy,30,2,$38.98,$0.9746,2013,Qtr 3,Tháng Bảy,18,2,2,2,$14.5786,2,2,$38.98,2,2013,Qtr 3,Tháng Bảy,25,2,0
SO62355,6,$5.5176,$68.97,100,$25.7949,,3,,0,2013,Qtr 3,Tháng Bảy,30,3,$68.97,$1.7244,2013,Qtr 3,Tháng Bảy,18,3,3,3,$25.7949,3,3,$68.97,3,2013,Qtr 3,Tháng Bảy,25,3,0
SO62356,3,$2.9272,$36.59,100,$13.6847,,2,,0,2013,Qtr 3,Tháng Bảy,30,2,$36.59,$0.9148,2013,Qtr 3,Tháng Bảy,18,2,2,2,$13.6847,2,2,$36.59,2,2013,Qtr 3,Tháng Bảy,25,2,0
SO62357,3,$2.7984,$34.98,19,$13.0826,,2,,0,2013,Qtr 3,Tháng Bảy,30,2,$34.98,$0.8746,2013,Qtr 3,Tháng Bảy,18,2,2,2,$13.0826,2,2,$34.98,2,2013,Qtr 3,Tháng Bảy,25,2,0
SO62358,10,$3.6176,$45.22,100,$16.9124,,4,,0,2013,Qtr 3,Tháng Bảy,30,4,$45.22,$1.1307,2013,Qtr 3,Tháng Bảy,18,4,4,4,$16.9124,4,4,$45.22,4,2013,Qtr 3,Tháng Bảy,25,4,0
SO62359,3,$1.1984,$14.98,100,$5.6026,,2,,0,2013,Qtr 3,Tháng Bảy,30,2,$14.98,$0.3746,2013,Qtr 3,Tháng Bảy,18,2,2,2,$5.6026,2,2,$14.98,2,2013,Qtr 3,Tháng Bảy,25,2,0
SO62360,3,$1.1184,$13.98,19,$8.7886,,2,,0,2013,Qtr 3,Tháng Bảy,30,2,$13.98,$0.3496,2013,Qtr 3,Tháng Bảy,18,2,2,2,$8.7886,2,2,$13.98,2,2013,Qtr 3,Tháng Bảy,25,2,0
SO62361,1,$0.3992,$4.99,19,$1.8663,,1,,0,2013,Qtr 3,Tháng Bảy,30,1,$4.99,$0.1248,2013,Qtr 3,Tháng Bảy,18,1,1,1,$1.8663,1,1,$4.99,1,2013,Qtr 3,Tháng Bảy,25,1,0
SO62362,3,$3.1984,$39.98,100,$14.9526,,2,,0,2013,Qtr 3,Tháng Bảy,30,2,$39.98,$0.9996,2013,Qtr 3,Tháng Bảy,18,2,2,2,$14.9526,2,2,$39.98,2,2013,Qtr 3,Tháng Bảy,25,2,0
SO62363,1,$0.3992,$4.99,100,$1.8663,,1,,0,2013,Qtr 3,Tháng Bảy,30,1,$4.99,$0.1248,2013,Qtr 3,Tháng Bảy,18,1,1,1,$1.8663,1,1,$4.99,1,2013,Qtr 3,Tháng Bảy,25,1,0
SO62364,10,$9.1168,$113.96,100,$62.4172,,4,,0,2013,Qtr 3,Tháng Bảy,30,4,$113.96,$2.8492,2013,Qtr 3,Tháng Bảy,18,4,4,4,$62.4172,4,4,$113.96,4,2013,Qtr 3,Tháng Bảy,25,4,0
SO62365,10,$4.7168,$58.96,98,$25.6112,,4,,0,2013,Qtr 3,Tháng Bảy,30,4,$58.96,$1.4742,2013,Qtr 3,Tháng Bảy,18,4,4,4,$25.6112,4,4,$58.96,4,2013,Qtr 3,Tháng Bảy,25,4,0
SO62366,3,$0.5024,$6.28,98,$2.3488,,2,,0,2013,Qtr 3,Tháng Bảy,30,2,$6.28,$0.1571,2013,Qtr 3,Tháng Bảy,18,2,2,2,$2.3488,2,2,$6.28,2,2013,Qtr 3,Tháng Bảy,25,2,0
SO62367,1,$2.3992,$29.99,98,$11.2163,,1,,0,2013,Qtr 3,Tháng Bảy,30,1,$29.99,$0.7498,2013,Qtr 3,Tháng Bảy,18,1,1,1,$11.2163,1,1,$29.99,1,2013,Qtr 3,Tháng Bảy,25,1,0
SO62368,3,$1.9024,$23.78,100,$8.8938,,2,,0,2013,Qtr 3,Tháng Bảy,30,2,$23.78,$0.5946,2013,Qtr 3,Tháng Bảy,18,2,2,2,$8.8938,2,2,$23.78,2,2013,Qtr 3,Tháng Bảy,25,2,0
SO62369,3,$2.7184,$33.98,100,$12.7086,,2,,0,2013,Qtr 3,Tháng Bảy,30,2,$33.98,$0.8496,2013,Qtr 3,Tháng Bảy,18,2,2,2,$12.7086,2,2,$33.98,2,2013,Qtr 3,Tháng Bảy,25,2,0
SO62370,3,$0.5024,$6.28,100,$2.3488,,2,,0,2013,Qtr 3,Tháng Bảy,30,2,$6.28,$0.1571,2013,Qtr 3,Tháng Bảy,18,2,2,2,$2.3488,2,2,$6.28,2,2013,Qtr 3,Tháng Bảy,25,2,0
SO62371,3,$2.7184,$33.98,100,$12.7086,,2,,0,2013,Qtr 3,Tháng Bảy,30,2,$33.98,$0.8496,2013,Qtr 3,Tháng Bảy,18,2,2,2,$12.7086,2,2,$33.98,2,2013,Qtr 3,Tháng Bảy,25,2,0
SO62372,6,$5.5176,$68.97,100,$25.7949,,3,,0,2013,Qtr 3,Tháng Bảy,30,3,$68.97,$1.7244,2013,Qtr 3,Tháng Bảy,18,3,3,3,$25.7949,3,3,$68.97,3,2013,Qtr 3,Tháng Bảy,25,3,0
SO62373,3,$3.1984,$39.98,100,$14.9526,,2,,0,2013,Qtr 3,Tháng Bảy,30,2,$39.98,$0.9996,2013,Qtr 3,Tháng Bảy,18,2,2,2,$14.9526,2,2,$39.98,2,2013,Qtr 3,Tháng Bảy,25,2,0
SO62374,3,$0.5824,$7.28,100,$2.7228,,2,,0,2013,Qtr 3,Tháng Bảy,30,2,$7.28,$0.1821,2013,Qtr 3,Tháng Bảy,18,2,2,2,$2.7228,2,2,$7.28,2,2013,Qtr 3,Tháng Bảy,25,2,0
SO62375,1,$1.7584,$21.98,100,$8.2205,,1,,0,2013,Qtr 3,Tháng Bảy,30,1,$21.98,$0.5495,2013,Qtr 3,Tháng Bảy,18,1,1,1,$8.2205,1,1,$21.98,1,2013,Qtr 3,Tháng Bảy,25,1,0
SO62376,6,$3.1576,$39.47,100,$14.7619,,3,,0,2013,Qtr 3,Tháng Bảy,30,3,$39.47,$0.9869,2013,Qtr 3,Tháng Bảy,18,3,3,3,$14.7619,3,3,$39.47,3,2013,Qtr 3,Tháng Bảy,25,3,0
SO62377,15,$75.716,$946.45,100,$485.9615,,5,,0,2013,Qtr 3,Tháng Bảy,30,5,$946.45,$23.6614,2013,Qtr 3,Tháng Bảy,18,5,5,5,$485.9615,5,5,$946.45,5,2013,Qtr 3,Tháng Bảy,25,5,0
SO62378,6,$67.8776,$848.47,100,$449.317,,3,,0,2013,Qtr 3,Tháng Bảy,30,3,$848.47,$21.2119,2013,Qtr 3,Tháng Bảy,18,3,3,3,$449.317,3,3,$848.47,3,2013,Qtr 3,Tháng Bảy,25,3,0
SO62379,3,$187.3576,$2341.97,100,$1273.84,,2,,0,2013,Qtr 3,Tháng Bảy,30,2,$2341.97,$58.5493,2013,Qtr 3,Tháng Bảy,18,2,2,2,$1273.84,2,2,$2341.97,2,2013,Qtr 3,Tháng Bảy,25,2,0
SO62380,10,$192.396,$2404.95,100,$1322.3346,,4,,0,2013,Qtr 3,Tháng Bảy,30,4,$2404.95,$60.1239,2013,Qtr 3,Tháng Bảy,18,4,4,4,$1322.3346,4,4,$2404.95,4,2013,Qtr 3,Tháng Bảy,25,4,0
SO62381,15,$187.2752,$2340.94,100,$1272.7267,,5,,0,2013,Qtr 3,Tháng Bảy,30,5,$2340.94,$58.5237,2013,Qtr 3,Tháng Bảy,18,5,5,5,$1272.7267,5,5,$2340.94,5,2013,Qtr 3,Tháng Bảy,25,5,0
SO62382,3,$196.104,$2451.3,6,$1557.9212,,2,,0,2013,Qtr 3,Tháng Bảy,30,2,$2451.3,$61.2826,2013,Qtr 3,Tháng Bảy,18,2,2,2,$1557.9212,2,2,$2451.3,2,2013,Qtr 3,Tháng Bảy,25,2,0
SO62383,3,$198.2672,$2478.34,6,$1568.0342,,2,,0,2013,Qtr 3,Tháng Bảy,30,2,$2478.34,$61.9586,2013,Qtr 3,Tháng Bảy,18,2,2,2,$1568.0342,2,2,$2478.34,2,2013,Qtr 3,Tháng Bảy,25,2,0
